ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,type
52,1,0,0,0,0,64,6,64128,1068,78,0,104,0,16,2.10E-05,0,0,0,0,314.764124,2.10E-05,0.007885,2.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,104,0,17,0,0,0,0,0,314.764343,0.000219,0.008104,0.000219,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,104,0,17,0.00023,0,0,0,0,314.764573,0.00023,0.008334,0.00023,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,104,0,16,9.00E-06,0,0,0,0,314.764582,9.00E-06,0.008343,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,105,0,2,0,0,0,0,0,317.774998,3.010416,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,105,0,18,0.000271,0,0,0,0,317.775269,0.000271,0.000271,0.000271,normal
52,1,0,0,0,0,64,6,64256,1,1,0,105,0,16,2.30E-05,0,0,0,0,317.775292,2.30E-05,0.000294,2.30E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,105,0,24,0,0,0,1,0,317.775337,4.50E-05,0.000339,4.50E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,105,0,16,0.000175,0,0,0,0,317.775512,0.000175,0.000514,0.000175,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,105,0,24,0,0,0,0,0,317.78307,0.007558,0.008072,0.007558,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,105,0,16,2.30E-05,0,0,0,0,317.783093,2.30E-05,0.008095,2.30E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,105,0,17,0,0,0,0,0,317.783319,0.000226,0.008321,0.000226,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,105,0,17,0.000187,0,0,0,0,317.783506,0.000187,0.008508,0.000187,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,105,0,16,1.00E-05,0,0,0,0,317.783516,1.00E-05,0.008518,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,106,0,2,0,0,0,0,0,320.795691,3.012175,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,106,0,18,0.000364,0,0,0,0,320.796055,0.000364,0.000364,0.000364,normal
52,1,0,0,0,0,64,6,64256,1,1,0,106,0,16,2.40E-05,0,0,0,0,320.796079,2.40E-05,0.000388,2.40E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,106,0,24,0,0,0,1,0,320.796123,4.40E-05,0.000432,4.40E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,106,0,16,0.000192,0,0,0,0,320.796315,0.000192,0.000624,0.000192,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,106,0,24,0,0,0,0,0,320.80479,0.008475,0.009099,0.008475,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,106,0,16,3.40E-05,0,0,0,0,320.804824,3.40E-05,0.009133,3.40E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,106,0,17,0,0,0,0,0,320.805595,0.000771,0.009904,0.000771,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,106,0,17,0.000319,0,0,0,0,320.805914,0.000319,0.010223,0.000319,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,106,0,16,2.00E-05,0,0,0,0,320.805934,2.00E-05,0.010243,2.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,107,0,2,0,0,0,0,0,323.84512,3.039186,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,107,0,18,0.000477,0,0,0,0,323.845597,0.000477,0.000477,0.000477,normal
52,1,0,0,0,0,64,6,64256,1,1,0,107,0,16,7.90E-05,0,0,0,0,323.845676,7.90E-05,0.000556,7.90E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,107,0,24,0,0,0,1,0,323.845928,0.000252,0.000808,0.000252,normal
52,1,0,0,0,0,64,6,5824,78,1,0,107,0,16,0.000273,0,0,0,0,323.846201,0.000273,0.001081,0.000273,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,107,0,24,0,0,0,0,0,323.85327,0.007069,0.00815,0.007069,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,107,0,16,3.60E-05,0,0,0,0,323.853306,3.60E-05,0.008186,3.60E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,107,0,17,0,0,0,0,0,323.853573,0.000267,0.008453,0.000267,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,107,0,17,0.000362,0,0,0,0,323.853935,0.000362,0.008815,0.000362,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,107,0,16,1.30E-05,0,0,0,0,323.853948,1.30E-05,0.008828,1.30E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,108,0,2,0,0,0,0,0,326.862812,3.008864,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,108,0,18,0.00038,0,0,0,0,326.863192,0.00038,0.00038,0.00038,normal
52,1,0,0,0,0,64,6,64256,1,1,0,108,0,16,4.20E-05,0,0,0,0,326.863234,4.20E-05,0.000422,4.20E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,108,0,24,0,0,0,1,0,326.863317,8.30E-05,0.000505,8.30E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,108,0,16,0.000285,0,0,0,0,326.863602,0.000285,0.00079,0.000285,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,108,0,24,0,0,0,0,0,326.871078,0.007476,0.008266,0.007476,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,108,0,16,3.20E-05,0,0,0,0,326.87111,3.20E-05,0.008298,3.20E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,108,0,17,0,0,0,0,0,326.871464,0.000354,0.008652,0.000354,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,108,0,17,0.00028,0,0,0,0,326.871744,0.00028,0.008932,0.00028,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,108,0,16,1.00E-05,0,0,0,0,326.871754,1.00E-05,0.008942,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,109,0,2,0,0,0,0,0,330.047195,3.175441,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,109,0,18,0.000342,0,0,0,0,330.047537,0.000342,0.000342,0.000342,normal
52,1,0,0,0,0,64,6,64256,1,1,0,109,0,16,4.10E-05,0,0,0,0,330.047578,4.10E-05,0.000383,4.10E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,109,0,24,0,0,0,1,0,330.0486,0.001022,0.001405,0.001022,normal
52,1,0,0,0,0,64,6,5824,78,1,0,109,0,16,0.00026,0,0,0,0,330.04886,0.00026,0.001665,0.00026,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,109,0,24,0,0,0,0,0,330.056034,0.007174,0.008839,0.007174,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,109,0,16,3.00E-05,0,0,0,0,330.056064,3.00E-05,0.008869,3.00E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,109,0,17,0,0,0,0,0,330.05657,0.000506,0.009375,0.000506,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,109,0,17,0.000451,0,0,0,0,330.057021,0.000451,0.009826,0.000451,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,109,0,16,9.00E-06,0,0,0,0,330.05703,9.00E-06,0.009835,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,110,0,2,0,0,0,0,0,333.069099,3.012069,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,110,0,18,0.00031,0,0,0,0,333.069409,0.00031,0.00031,0.00031,normal
52,1,0,0,0,0,64,6,64256,1,1,0,110,0,16,2.30E-05,0,0,0,0,333.069432,2.30E-05,0.000333,2.30E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,110,0,24,0,0,0,1,0,333.069501,6.90E-05,0.000402,6.90E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,110,0,16,0.000163,0,0,0,0,333.069664,0.000163,0.000565,0.000163,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,110,0,24,0,0,0,0,0,333.077129,0.007465,0.00803,0.007465,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,110,0,16,2.40E-05,0,0,0,0,333.077153,2.40E-05,0.008054,2.40E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,110,0,17,0,0,0,0,0,333.077493,0.00034,0.008394,0.00034,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,110,0,17,0.00034,0,0,0,0,333.077833,0.00034,0.008734,0.00034,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,110,0,16,2.00E-05,0,0,0,0,333.077853,2.00E-05,0.008754,2.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,111,0,2,0,0,0,0,0,336.08656,3.008707,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,111,0,18,0.000363,0,0,0,0,336.086923,0.000363,0.000363,0.000363,normal
52,1,0,0,0,0,64,6,64256,1,1,0,111,0,16,1.90E-05,0,0,0,0,336.086942,1.90E-05,0.000382,1.90E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,111,0,24,0,0,0,1,0,336.086979,3.70E-05,0.000419,3.70E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,111,0,16,0.000233,0,0,0,0,336.087212,0.000233,0.000652,0.000233,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,111,0,24,0,0,0,0,0,336.094987,0.007775,0.008427,0.007775,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,111,0,16,2.50E-05,0,0,0,0,336.095012,2.50E-05,0.008452,2.50E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,111,0,17,0,0,0,0,0,336.095279,0.000267,0.008719,0.000267,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,111,0,17,0.000253,0,0,0,0,336.095532,0.000253,0.008972,0.000253,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,111,0,16,1.40E-05,0,0,0,0,336.095546,1.40E-05,0.008986,1.40E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,112,0,2,0,0,0,0,0,339.103406,3.00786,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,112,0,18,0.000381,0,0,0,0,339.103787,0.000381,0.000381,0.000381,normal
52,1,0,0,0,0,64,6,64256,1,1,0,112,0,16,2.80E-05,0,0,0,0,339.103815,2.80E-05,0.000409,2.80E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,112,0,24,0,0,0,1,0,339.103936,0.000121,0.00053,0.000121,normal
52,1,0,0,0,0,64,6,5824,78,1,0,112,0,16,0.000182,0,0,0,0,339.104118,0.000182,0.000712,0.000182,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,112,0,24,0,0,0,0,0,339.111345,0.007227,0.007939,0.007227,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,112,0,16,2.10E-05,0,0,0,0,339.111366,2.10E-05,0.00796,2.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,112,0,17,0,0,0,0,0,339.111578,0.000212,0.008172,0.000212,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,112,0,17,0.000212,0,0,0,0,339.11179,0.000212,0.008384,0.000212,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,112,0,16,1.60E-05,0,0,0,0,339.111806,1.60E-05,0.0084,1.60E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,113,0,2,0,0,0,0,0,342.120749,3.008943,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,113,0,18,0.000339,0,0,0,0,342.121088,0.000339,0.000339,0.000339,normal
52,1,0,0,0,0,64,6,64256,1,1,0,113,0,16,2.40E-05,0,0,0,0,342.121112,2.40E-05,0.000363,2.40E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,113,0,24,0,0,0,1,0,342.121155,4.30E-05,0.000406,4.30E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,113,0,16,0.000188,0,0,0,0,342.121343,0.000188,0.000594,0.000188,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,113,0,24,0,0,0,0,0,342.128481,0.007138,0.007732,0.007138,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,113,0,16,2.60E-05,0,0,0,0,342.128507,2.60E-05,0.007758,2.60E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,113,0,17,0,0,0,0,0,342.129023,0.000516,0.008274,0.000516,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,113,0,17,0.000406,0,0,0,0,342.129429,0.000406,0.00868,0.000406,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,113,0,16,3.00E-05,0,0,0,0,342.129459,3.00E-05,0.00871,3.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,114,0,2,0,0,0,0,0,345.161286,3.031827,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,114,0,18,0.000412,0,0,0,0,345.161698,0.000412,0.000412,0.000412,normal
52,1,0,0,0,0,64,6,64256,1,1,0,114,0,16,3.00E-05,0,0,0,0,345.161728,3.00E-05,0.000442,3.00E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,114,0,24,0,0,0,1,0,345.161927,0.000199,0.000641,0.000199,normal
52,1,0,0,0,0,64,6,5824,78,1,0,114,0,16,0.00029,0,0,0,0,345.162217,0.00029,0.000931,0.00029,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,114,0,24,0,0,0,0,0,345.173327,0.01111,0.012041,0.01111,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,114,0,16,3.30E-05,0,0,0,0,345.17336,3.30E-05,0.012074,3.30E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,114,0,17,0,0,0,0,0,345.173806,0.000446,0.01252,0.000446,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,114,0,17,0.000859,0,0,0,0,345.174665,0.000859,0.013379,0.000859,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,114,0,16,1.20E-05,0,0,0,0,345.174677,1.20E-05,0.013391,1.20E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,115,0,2,0,0,0,0,0,348.1841,3.009423,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,115,0,18,0.000332,0,0,0,0,348.184432,0.000332,0.000332,0.000332,normal
52,1,0,0,0,0,64,6,64256,1,1,0,115,0,16,2.00E-05,0,0,0,0,348.184452,2.00E-05,0.000352,2.00E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,115,0,24,0,0,0,1,0,348.184498,4.60E-05,0.000398,4.60E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,115,0,16,0.000279,0,0,0,0,348.184777,0.000279,0.000677,0.000279,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,115,0,24,0,0,0,0,0,348.192193,0.007416,0.008093,0.007416,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,115,0,16,3.00E-05,0,0,0,0,348.192223,3.00E-05,0.008123,3.00E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,115,0,17,0,0,0,0,0,348.192463,0.00024,0.008363,0.00024,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,115,0,17,0.000258,0,0,0,0,348.192721,0.000258,0.008621,0.000258,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,115,0,16,9.00E-06,0,0,0,0,348.19273,9.00E-06,0.00863,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,116,0,2,0,0,0,0,0,351.200245,3.007515,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,116,0,18,0.000429,0,0,0,0,351.200674,0.000429,0.000429,0.000429,normal
52,1,0,0,0,0,64,6,64256,1,1,0,116,0,16,3.70E-05,0,0,0,0,351.200711,3.70E-05,0.000466,3.70E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,116,0,24,0,0,0,1,0,351.200896,0.000185,0.000651,0.000185,normal
52,1,0,0,0,0,64,6,5824,78,1,0,116,0,16,0.000298,0,0,0,0,351.201194,0.000298,0.000949,0.000298,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,116,0,24,0,0,0,0,0,351.208431,0.007237,0.008186,0.007237,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,116,0,16,3.10E-05,0,0,0,0,351.208462,3.10E-05,0.008217,3.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,116,0,17,0,0,0,0,0,351.208833,0.000371,0.008588,0.000371,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,116,0,17,0.000267,0,0,0,0,351.2091,0.000267,0.008855,0.000267,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,116,0,16,2.00E-05,0,0,0,0,351.20912,2.00E-05,0.008875,2.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,117,0,2,0,0,0,0,0,354.219998,3.010878,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,117,0,18,0.000386,0,0,0,0,354.220384,0.000386,0.000386,0.000386,normal
52,1,0,0,0,0,64,6,64256,1,1,0,117,0,16,2.90E-05,0,0,0,0,354.220413,2.90E-05,0.000415,2.90E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,117,0,24,0,0,0,1,0,354.220499,8.60E-05,0.000501,8.60E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,117,0,16,0.000169,0,0,0,0,354.220668,0.000169,0.00067,0.000169,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,117,0,24,0,0,0,0,0,354.228209,0.007541,0.008211,0.007541,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,117,0,16,2.70E-05,0,0,0,0,354.228236,2.70E-05,0.008238,2.70E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,117,0,17,0,0,0,0,0,354.228508,0.000272,0.00851,0.000272,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,117,0,17,0.000225,0,0,0,0,354.228733,0.000225,0.008735,0.000225,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,117,0,16,9.00E-06,0,0,0,0,354.228742,9.00E-06,0.008744,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,118,0,2,0,0,0,0,0,357.238518,3.009776,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,118,0,18,0.000394,0,0,0,0,357.238912,0.000394,0.000394,0.000394,normal
52,1,0,0,0,0,64,6,64256,1,1,0,118,0,16,4.20E-05,0,0,0,0,357.238954,4.20E-05,0.000436,4.20E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,118,0,24,0,0,0,1,0,357.239045,9.10E-05,0.000527,9.10E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,118,0,16,0.000313,0,0,0,0,357.239358,0.000313,0.00084,0.000313,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,118,0,24,0,0,0,0,0,357.246484,0.007126,0.007966,0.007126,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,118,0,16,3.60E-05,0,0,0,0,357.24652,3.60E-05,0.008002,3.60E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,118,0,17,0,0,0,0,0,357.246945,0.000425,0.008427,0.000425,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,118,0,17,0.000199,0,0,0,0,357.247144,0.000199,0.008626,0.000199,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,118,0,16,1.00E-05,0,0,0,0,357.247154,1.00E-05,0.008636,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,119,0,2,0,0,0,0,0,360.267206,3.020052,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,119,0,18,0.000287,0,0,0,0,360.267493,0.000287,0.000287,0.000287,normal
52,1,0,0,0,0,64,6,64256,1,1,0,119,0,16,1.80E-05,0,0,0,0,360.267511,1.80E-05,0.000305,1.80E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,119,0,24,0,0,0,1,0,360.267631,0.00012,0.000425,0.00012,normal
52,1,0,0,0,0,64,6,5824,78,1,0,119,0,16,0.000212,0,0,0,0,360.267843,0.000212,0.000637,0.000212,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,119,0,24,0,0,0,0,0,360.274921,0.007078,0.007715,0.007078,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,119,0,16,3.00E-05,0,0,0,0,360.274951,3.00E-05,0.007745,3.00E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,119,0,17,0,0,0,0,0,360.275699,0.000748,0.008493,0.000748,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,119,0,17,0.000311,0,0,0,0,360.27601,0.000311,0.008804,0.000311,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,119,0,16,1.50E-05,0,0,0,0,360.276025,1.50E-05,0.008819,1.50E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,120,0,2,0,0,0,0,0,363.283103,3.007078,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,120,0,18,0.000427,0,0,0,0,363.28353,0.000427,0.000427,0.000427,normal
52,1,0,0,0,0,64,6,64256,1,1,0,120,0,16,4.30E-05,0,0,0,0,363.283573,4.30E-05,0.00047,4.30E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,120,0,24,0,0,0,1,0,363.283722,0.000149,0.000619,0.000149,normal
52,1,0,0,0,0,64,6,5824,78,1,0,120,0,16,0.000292,0,0,0,0,363.284014,0.000292,0.000911,0.000292,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,120,0,24,0,0,0,0,0,363.291517,0.007503,0.008414,0.007503,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,120,0,16,2.30E-05,0,0,0,0,363.29154,2.30E-05,0.008437,2.30E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,120,0,17,0,0,0,0,0,363.291762,0.000222,0.008659,0.000222,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,120,0,17,0.000187,0,0,0,0,363.291949,0.000187,0.008846,0.000187,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,120,0,16,1.20E-05,0,0,0,0,363.291961,1.20E-05,0.008858,1.20E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,121,0,2,0,0,0,0,0,366.412291,3.12033,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,121,0,18,0.000269,0,0,0,0,366.41256,0.000269,0.000269,0.000269,normal
52,1,0,0,0,0,64,6,64256,1,1,0,121,0,16,2.70E-05,0,0,0,0,366.412587,2.70E-05,0.000296,2.70E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,121,0,24,0,0,0,1,0,366.412628,4.10E-05,0.000337,4.10E-05,normal
52,1,0,0,0,0,64,6,5824,78,1,0,121,0,16,0.000172,0,0,0,0,366.4128,0.000172,0.000509,0.000172,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,121,0,24,0,0,0,0,0,366.420461,0.007661,0.00817,0.007661,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,121,0,16,2.10E-05,0,0,0,0,366.420482,2.10E-05,0.008191,2.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,121,0,17,0,0,0,0,0,366.420764,0.000282,0.008473,0.000282,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,121,0,17,0.000215,0,0,0,0,366.420979,0.000215,0.008688,0.000215,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,121,0,16,1.20E-05,0,0,0,0,366.420991,1.20E-05,0.0087,1.20E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,122,0,2,0,0,0,0,0,369.44737,3.026379,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,122,0,18,0.000285,0,0,0,0,369.447655,0.000285,0.000285,0.000285,normal
52,1,0,0,0,0,64,6,64256,1,1,0,122,0,16,3.10E-05,0,0,0,0,369.447686,3.10E-05,0.000316,3.10E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,122,0,24,0,0,0,1,0,369.44779,0.000104,0.00042,0.000104,normal
52,1,0,0,0,0,64,6,5824,78,1,0,122,0,16,0.000203,0,0,0,0,369.447993,0.000203,0.000623,0.000203,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,122,0,24,0,0,0,0,0,369.456194,0.008201,0.008824,0.008201,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,122,0,16,2.20E-05,0,0,0,0,369.456216,2.20E-05,0.008846,2.20E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,122,0,17,0,0,0,0,0,369.45646,0.000244,0.00909,0.000244,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,122,0,17,0.000265,0,0,0,0,369.456725,0.000265,0.009355,0.000265,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,122,0,16,1.00E-05,0,0,0,0,369.456735,1.00E-05,0.009365,1.00E-05,normal
60,1,0,0,0,0,64,6,64240,0,0,0,123,0,2,0,0,0,0,0,372.467988,3.011253,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,123,0,18,0.000411,0,0,0,0,372.468399,0.000411,0.000411,0.000411,normal
52,1,0,0,0,0,64,6,64256,1,1,0,123,0,16,4.10E-05,0,0,0,0,372.46844,4.10E-05,0.000452,4.10E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,123,0,24,0,0,0,1,0,372.468896,0.000456,0.000908,0.000456,normal
52,1,0,0,0,0,64,6,5824,78,1,0,123,0,16,0.000218,0,0,0,0,372.469114,0.000218,0.001126,0.000218,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,123,0,24,0,0,0,0,0,372.476335,0.007221,0.008347,0.007221,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,123,0,16,3.10E-05,0,0,0,0,372.476366,3.10E-05,0.008378,3.10E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,123,0,17,0,0,0,0,0,372.476702,0.000336,0.008714,0.000336,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,123,0,17,0.000188,0,0,0,0,372.47689,0.000188,0.008902,0.000188,normal
52,1,0,0,0,0,64,6,64128,1069,79,0,123,0,16,9.00E-06,0,0,0,0,372.476899,9.00E-06,0.008911,9.00E-06,normal
60,1,0,0,0,0,64,6,64240,0,0,0,124,0,2,0,0,0,0,0,375.496624,3.019725,0,0,normal
60,1,0,0,0,0,64,6,5792,1,0,0,124,0,18,0.0007,0,0,0,0,375.497324,0.0007,0.0007,0.0007,normal
52,1,0,0,0,0,64,6,64256,1,1,0,124,0,16,5.60E-05,0,0,0,0,375.49738,5.60E-05,0.000756,5.60E-05,normal
129,1,0,0,0,0,64,6,64256,1,1,77,124,0,24,0,0,0,1,0,375.497636,0.000256,0.001012,0.000256,normal
52,1,0,0,0,0,64,6,5824,78,1,0,124,0,16,0.000374,0,0,0,0,375.49801,0.000374,0.001386,0.000374,normal
1119,1,0,0,0,0,64,6,5824,78,1,1067,124,0,24,0,0,0,0,0,375.505195,0.007185,0.008571,0.007185,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,124,0,16,4.30E-05,0,0,0,0,375.505238,4.30E-05,0.008614,4.30E-05,normal
52,1,0,0,0,0,64,6,64128,1068,78,0,124,0,17,0,0,0,0,0,375.505765,0.000527,0.009141,0.000527,normal
52,1,0,0,0,0,64,6,5824,79,1068,0,124,0,17,0.000305,0,0,0,0,375.50607,0.000305,0.009446,0.000305,normal
